5.000000000000000278e-02,5.000000000000000278e-02
9.736842105263157632e-02,5.000000000000000278e-02
1.447368421052631637e-01,5.000000000000000278e-02
1.921052631578947234e-01,5.000000000000000278e-02
2.394736842105262831e-01,5.000000000000000278e-02
2.868421052631578427e-01,5.000000000000000278e-02
3.342105263157894579e-01,5.000000000000000278e-02
3.815789473684210176e-01,5.000000000000000278e-02
4.289473684210525772e-01,5.000000000000000278e-02
4.763157894736841369e-01,5.000000000000000278e-02
5.236842105263157521e-01,5.000000000000000278e-02
5.710526315789473673e-01,5.000000000000000278e-02
6.184210526315789824e-01,5.000000000000000278e-02
6.657894736842104866e-01,5.000000000000000278e-02
7.131578947368421018e-01,5.000000000000000278e-02
7.605263157894736059e-01,5.000000000000000278e-02
8.078947368421052211e-01,5.000000000000000278e-02
8.552631578947368363e-01,5.000000000000000278e-02
9.026315789473683404e-01,5.000000000000000278e-02
9.499999999999999556e-01,5.000000000000000278e-02
5.000000000000000278e-02,9.736842105263157632e-02
9.736842105263157632e-02,9.736842105263157632e-02
1.447368421052631637e-01,9.736842105263157632e-02
1.921052631578947234e-01,9.736842105263157632e-02
2.394736842105262831e-01,9.736842105263157632e-02
2.868421052631578427e-01,9.736842105263157632e-02
3.342105263157894579e-01,9.736842105263157632e-02
3.815789473684210176e-01,9.736842105263157632e-02
4.289473684210525772e-01,9.736842105263157632e-02
4.763157894736841369e-01,9.736842105263157632e-02
5.236842105263157521e-01,9.736842105263157632e-02
5.710526315789473673e-01,9.736842105263157632e-02
6.184210526315789824e-01,9.736842105263157632e-02
6.657894736842104866e-01,9.736842105263157632e-02
7.131578947368421018e-01,9.736842105263157632e-02
7.605263157894736059e-01,9.736842105263157632e-02
8.078947368421052211e-01,9.736842105263157632e-02
8.552631578947368363e-01,9.736842105263157632e-02
9.026315789473683404e-01,9.736842105263157632e-02
9.499999999999999556e-01,9.736842105263157632e-02
5.000000000000000278e-02,1.447368421052631637e-01
9.736842105263157632e-02,1.447368421052631637e-01
1.447368421052631637e-01,1.447368421052631637e-01
1.921052631578947234e-01,1.447368421052631637e-01
2.394736842105262831e-01,1.447368421052631637e-01
